calling phone;receiving phone;date;price
22;82;2020-10-25;16
13;31;2020-12-21;8
11;63;2020-03-12;14
39;94;2020-08-11;6
28;98;2020-03-07;17
24;41;2020-10-27;0
70;71;2020-12-29;0
18;12;2020-10-02;18
47;68;2020-05-25;1
67;66;2020-01-26;6
12;47;2020-11-22;11
35;88;2020-12-05;15
76;51;2020-03-21;13
39;75;2020-11-22;7
25;80;2020-10-20;7
38;96;2020-06-30;7
43;26;2020-10-25;16
95;44;2021-01-02;10
68;90;2020-01-19;19
47;90;2021-01-14;19
85;80;2020-06-25;14
14;82;2020-10-14;12
72;96;2020-01-09;8
72;89;2020-10-05;17
10;66;2020-01-30;17
59;17;2020-05-10;12
59;32;2020-02-12;6
16;77;2021-01-10;9
90;61;2020-03-23;8
64;52;2020-03-29;13
75;62;2020-06-30;18
59;91;2020-12-09;18
90;17;2020-03-06;1
35;74;2020-12-07;13
78;17;2020-08-10;6
66;32;2020-07-03;12
38;80;2020-11-10;13
93;94;2020-06-17;18
37;71;2020-11-19;1
66;40;2020-12-31;6
65;78;2020-12-05;6
98;54;2020-07-15;6
80;65;2020-07-23;16
55;13;2020-10-03;3
60;96;2020-05-06;2
29;82;2020-01-06;17
52;68;2020-12-15;8
84;70;2020-04-01;8
90;42;2020-10-22;4
98;21;2020-01-11;13
28;30;2020-02-27;5
96;83;2020-05-21;12
48;30;2020-12-30;5
64;70;2020-05-13;3
39;58;2020-11-01;2
75;41;2020-08-01;5
62;50;2020-08-07;12
55;74;2020-01-19;6
81;56;2020-06-07;11
60;92;2020-10-31;13
90;59;2021-01-15;3
57;84;2021-01-07;3
16;49;2020-07-22;17
57;23;2020-05-24;12
86;43;2020-12-15;2
30;81;2020-02-15;19
68;72;2020-12-28;12
43;99;2020-03-22;7
29;37;2020-04-08;13
92;34;2020-03-26;17
94;73;2020-05-10;11
91;78;2020-01-16;1
76;38;2020-04-16;8
53;90;2020-11-11;17
98;44;2020-08-14;19
48;50;2020-12-27;14
87;55;2020-12-02;17
87;87;2020-10-31;5
99;25;2020-09-18;10
45;30;2020-11-03;11
77;79;2020-08-28;16
49;11;2020-04-22;10
72;61;2020-04-17;17
17;81;2020-08-30;16
77;77;2020-08-22;3
68;99;2020-11-05;1
18;84;2020-09-15;14
50;31;2020-02-03;12
54;76;2020-02-29;4
33;19;2020-06-06;18
31;84;2020-11-20;2
10;97;2020-04-17;14
82;11;2020-08-12;2
74;29;2020-02-26;19
19;12;2020-04-05;2
96;19;2020-03-02;0
51;68;2020-04-29;15
33;11;2020-08-13;17
66;78;2020-08-15;16
18;21;2020-06-16;8
83;63;2020-11-29;9
85;10;2021-01-04;4
52;96;2020-10-30;17
80;74;2020-01-28;3
84;34;2020-08-02;10
88;36;2020-03-13;7
59;13;2020-08-01;18
89;10;2020-03-07;10
22;93;2020-09-27;8
98;53;2020-10-30;15
24;56;2020-08-01;0
25;99;2020-12-08;13
15;92;2020-10-26;4
52;85;2020-04-03;14
92;83;2020-09-29;17
11;45;2020-08-24;15
92;89;2020-04-03;6
45;87;2020-07-20;2
43;13;2020-11-04;19
96;65;2020-08-02;12
53;43;2020-11-04;8
86;13;2020-12-08;7
65;56;2020-05-03;2
71;15;2020-09-09;17
20;99;2020-10-04;18
63;32;2020-04-28;8
52;23;2020-04-07;9
48;53;2020-02-05;11
55;81;2020-02-06;17
90;58;2020-04-06;13
92;75;2020-04-04;6
88;58;2020-02-03;1
76;69;2020-02-19;10
88;57;2020-08-23;4
58;53;2020-06-24;2
74;95;2020-01-02;6
92;10;2020-03-17;8
19;99;2020-09-03;2
45;40;2020-06-08;1
63;80;2020-06-19;7
35;81;2020-05-13;9
96;29;2020-10-14;9
83;53;2020-11-07;12
67;92;2020-08-08;0
95;75;2020-04-12;9
11;92;2020-06-06;8
27;33;2020-05-28;19
71;34;2020-10-03;18
64;71;2020-05-12;4
79;64;2020-12-29;3
79;72;2020-10-02;5
26;69;2020-12-08;12
28;74;2020-12-13;1
44;24;2020-05-26;14
23;76;2021-01-10;4
98;54;2020-09-28;12
37;51;2020-03-27;16
94;89;2020-09-21;5
63;37;2020-11-16;4
70;30;2020-08-05;12
15;80;2020-04-04;4
45;26;2020-09-03;6
13;83;2020-11-10;17
36;11;2020-12-09;18
38;49;2020-12-22;9
43;48;2020-03-21;10
17;74;2021-01-02;12
15;68;2020-05-16;8
28;82;2020-06-17;12
98;68;2020-06-05;4
34;99;2020-03-30;14
69;89;2020-10-16;8
68;88;2020-04-08;6
83;14;2020-10-06;7
20;20;2020-07-27;9
93;52;2020-03-14;9
66;45;2020-05-09;11
86;24;2020-04-23;11
82;45;2020-09-28;19
98;98;2020-07-01;16
20;63;2020-06-05;8
19;66;2020-11-22;9
96;71;2020-06-16;1
32;53;2020-06-07;6
17;96;2020-03-23;13
76;64;2020-03-01;9
18;48;2020-05-12;6
88;21;2020-08-08;6
83;85;2020-11-14;12
72;79;2020-10-16;0
86;18;2020-08-27;16
23;97;2020-08-15;5
41;53;2020-06-14;17
13;36;2020-07-12;4
56;96;2020-11-28;17
50;78;2020-02-06;14
22;65;2020-07-31;15
89;84;2020-01-28;10
66;24;2020-07-03;17
93;53;2021-01-15;14
36;26;2020-11-09;13
89;90;2021-01-01;13
48;40;2020-06-22;15
51;69;2020-01-05;7
57;14;2020-09-29;18
60;94;2020-01-01;4
15;43;2020-11-29;6
31;99;2020-09-27;13
86;22;2020-03-07;5
40;43;2020-06-09;10
18;98;2020-10-13;19
60;27;2020-05-14;18
33;86;2020-08-20;2
76;73;2020-12-06;18
40;67;2020-01-03;13
19;28;2020-11-11;10
36;72;2020-01-17;14
56;52;2020-03-26;0
72;87;2020-04-07;8
85;78;2020-03-10;10
39;45;2020-05-10;9
66;22;2020-07-14;3
47;81;2020-01-04;18
88;45;2020-01-30;14
37;69;2020-03-02;13
47;20;2020-01-03;15
20;21;2020-04-26;9
23;14;2020-02-21;15
73;84;2021-01-07;19
88;44;2020-10-22;14
93;71;2020-03-07;1
69;80;2020-02-15;3
25;63;2020-07-15;16
77;36;2020-05-02;19
15;15;2020-06-13;18
36;21;2020-09-16;19
59;91;2020-05-10;10
79;44;2020-06-05;5
64;64;2020-04-04;13
70;46;2020-09-25;2
74;97;2020-06-01;15
42;76;2020-03-13;15
49;65;2020-04-09;9
61;60;2021-01-08;16
82;72;2020-05-29;5
79;45;2020-08-19;3
37;47;2020-08-25;16
87;83;2020-05-27;19
82;67;2020-05-30;10
42;23;2020-01-19;0
97;93;2020-08-09;4
63;21;2020-08-03;11
55;66;2020-02-22;3
47;67;2020-07-04;0
30;76;2020-11-25;0
59;99;2020-10-16;0
70;56;2020-10-28;3
40;11;2020-12-30;10
41;32;2020-01-11;4
36;74;2020-02-28;4
55;16;2020-01-13;19
70;18;2020-10-04;17
87;28;2020-09-10;15
62;54;2020-09-06;3
51;49;2020-07-01;8
90;96;2020-06-11;19
68;77;2020-07-15;11
26;64;2020-04-19;12
67;38;2020-02-24;0
14;94;2020-05-29;6
41;61;2020-01-30;4
32;14;2020-02-13;13
52;61;2020-04-27;17
82;66;2020-10-26;3
76;74;2020-12-02;19
51;45;2020-04-19;6
87;63;2020-02-24;12
50;78;2020-12-06;0
90;59;2020-01-18;13
35;62;2020-08-14;14
93;92;2020-06-21;6
83;37;2020-08-18;8
83;54;2020-09-26;6
35;60;2020-08-02;1
70;29;2020-06-14;6
27;42;2021-01-10;3
50;50;2020-01-16;19
93;84;2020-02-11;6
14;35;2020-09-06;8
42;92;2020-05-23;15
25;70;2020-09-21;7
20;58;2020-04-19;0
16;28;2020-01-27;14
46;78;2020-10-22;1
64;49;2020-10-24;0
36;64;2020-06-06;8
92;92;2020-12-13;14
63;17;2020-04-15;12
84;36;2020-01-18;2
27;83;2020-09-14;7
78;95;2020-08-07;19
26;57;2020-04-09;11
15;41;2020-08-06;17
73;56;2020-06-19;16
29;71;2020-06-05;5
65;30;2020-10-03;1
25;59;2020-09-23;14
40;89;2020-12-06;7
62;87;2020-09-20;9
67;96;2020-11-12;17
68;50;2021-01-07;2
80;51;2020-07-27;7
93;41;2021-01-03;2
28;99;2020-12-30;5
46;38;2020-08-06;9
94;29;2020-08-16;10
21;77;2020-08-17;8
94;17;2020-05-13;1
42;29;2020-01-23;17
47;87;2020-03-31;1
11;62;2020-03-16;19
79;96;2020-08-30;13
61;20;2020-03-17;8
99;92;2020-02-02;8
92;83;2020-05-29;13
99;24;2020-11-20;10
45;29;2020-05-18;14
88;97;2020-01-28;17
78;27;2020-10-09;5
48;81;2020-01-06;19
11;42;2020-02-13;9
27;71;2021-01-02;2
40;22;2020-03-20;18
45;44;2020-10-07;18
39;81;2020-12-09;5
50;23;2020-01-22;9
75;70;2020-10-01;15
87;16;2020-01-28;13
28;35;2020-03-26;19
72;86;2020-12-25;13
92;91;2020-12-08;8
97;70;2020-03-09;12
88;32;2021-01-02;5
32;16;2020-06-12;14
68;65;2020-05-06;2
33;26;2020-11-30;13
74;74;2020-07-18;11
76;75;2020-03-14;15
41;97;2020-06-10;7
73;14;2020-01-10;4
62;83;2020-07-25;4
63;94;2020-12-30;8
63;63;2020-11-21;13
79;51;2020-04-14;3
69;84;2020-09-16;0
49;50;2020-06-26;7
21;55;2020-08-09;3
11;56;2020-11-01;4
60;47;2020-07-24;5
20;21;2020-08-28;9
94;92;2020-08-05;16
24;69;2021-01-01;19
76;45;2020-07-04;18
30;32;2020-09-05;18
13;62;2020-04-30;17
67;66;2020-10-06;1
17;97;2020-04-30;8
39;93;2020-02-12;1
39;40;2020-02-14;11
95;54;2020-12-18;12
85;75;2020-07-09;14
82;17;2020-01-09;19
45;33;2021-01-08;15
95;41;2020-06-14;9
77;85;2020-08-16;14
76;32;2020-01-08;4
14;58;2020-10-20;1
25;70;2020-04-27;9
82;53;2020-03-18;16
32;22;2020-04-03;16
17;21;2020-02-21;1
60;68;2020-02-10;11
65;73;2020-01-24;18
98;27;2020-01-09;8
35;38;2020-10-05;6
10;10;2020-03-30;16
20;89;2020-12-03;0
88;30;2020-03-07;12
53;72;2020-04-15;10
84;55;2020-12-20;13
83;80;2020-03-07;17
18;70;2020-04-18;0
66;19;2020-07-18;18
52;92;2020-11-19;7
78;39;2020-11-22;18
19;84;2020-03-26;17
17;61;2020-04-23;9
69;62;2020-04-22;10
51;32;2020-10-26;6
52;35;2020-09-28;7
62;57;2020-02-15;14
74;11;2020-02-14;17
52;73;2020-05-17;7
37;52;2020-07-18;4
33;37;2020-12-20;16
26;36;2020-12-23;1
29;66;2020-06-15;1
66;24;2021-01-03;10
40;62;2020-09-21;16
29;61;2020-12-07;16
25;24;2020-02-17;9
66;55;2020-04-16;8
94;40;2021-01-10;18
24;38;2021-01-13;15
77;49;2020-06-18;3
33;58;2020-11-04;9
86;59;2020-09-14;8
96;57;2020-03-15;9
15;75;2020-01-25;4
72;68;2020-08-16;5
41;48;2020-10-04;3
31;68;2020-07-01;10
56;13;2020-02-14;10
42;33;2021-01-13;11
65;47;2020-02-09;17
14;11;2020-03-30;2
83;82;2020-11-13;15
55;76;2020-08-02;8
36;30;2020-11-13;10
92;17;2020-01-29;4
70;68;2020-10-10;16
38;19;2020-11-13;11
79;89;2020-07-19;13
16;99;2020-04-06;17
52;81;2020-02-26;1
32;45;2020-10-04;14
12;35;2020-02-10;18
29;38;2020-11-17;2
67;10;2020-09-14;19
22;35;2020-05-04;0
22;68;2020-10-11;15
45;50;2020-09-08;4
87;58;2020-06-04;15
71;67;2020-03-10;10
74;19;2020-08-30;16
97;47;2020-07-25;14
42;38;2020-08-10;11
79;15;2020-04-18;2
30;97;2020-11-17;2
41;87;2020-06-03;6
36;79;2020-08-13;3
63;31;2020-02-09;5
36;41;2020-01-01;15
77;60;2020-03-06;0
91;44;2020-09-14;9
43;22;2020-12-17;17
27;95;2020-06-11;12
25;42;2020-03-14;11
40;31;2020-09-20;9
13;92;2020-09-29;13
68;60;2020-04-06;13
53;40;2020-12-05;1
87;95;2020-06-13;19
47;51;2020-12-28;17
71;18;2020-10-18;8
69;41;2020-01-04;17
37;23;2020-11-19;0
36;17;2020-02-07;18
56;36;2020-06-18;5
71;42;2020-02-22;1
46;65;2020-10-26;16
14;24;2020-02-18;19
19;81;2020-07-28;10
59;90;2020-01-02;8
83;84;2020-12-02;13
52;79;2020-04-04;17
55;49;2020-10-08;13
62;10;2020-08-16;0
48;66;2020-05-02;13
38;12;2020-09-15;12
85;14;2020-06-01;0
65;21;2020-01-08;12
29;86;2020-07-19;18
64;83;2021-01-17;2
71;31;2021-01-05;17
18;81;2020-06-27;14
20;82;2020-05-26;17
78;25;2020-01-18;4
61;50;2020-05-15;9
23;36;2020-07-11;8
71;57;2020-03-14;13
60;30;2020-08-31;7
75;75;2020-10-29;8
25;28;2020-01-13;1
54;82;2020-09-11;12
36;93;2020-12-11;1
11;61;2020-11-30;7
93;88;2020-12-26;16
55;64;2020-12-03;10
61;85;2020-05-18;16
68;11;2020-01-15;13
57;35;2020-09-21;6
50;97;2020-01-13;0
87;63;2020-04-08;4
23;41;2020-07-13;15
15;12;2020-03-13;11
13;15;2020-10-21;5
43;13;2020-04-12;6
29;73;2020-06-23;0
32;41;2020-02-16;3
25;16;2020-02-19;7
13;49;2020-12-12;8
28;99;2021-01-02;4
80;79;2020-08-17;14
95;98;2020-12-31;9
21;84;2020-08-27;14
98;57;2020-08-07;16
48;26;2020-08-04;19
21;23;2020-10-12;11
73;97;2020-10-26;7
31;52;2020-11-02;19
56;83;2020-04-11;15
96;37;2020-02-23;7
31;89;2020-04-21;11
45;18;2020-05-31;10
67;77;2020-11-19;4
97;86;2020-10-21;10
41;99;2020-03-08;7
67;38;2020-10-27;5
46;94;2020-07-23;4
74;36;2020-02-06;2
61;89;2021-01-07;2
41;85;2020-03-21;19
13;63;2020-10-08;10
12;27;2020-03-04;5
96;62;2020-05-18;2
43;64;2020-04-16;14
99;78;2020-07-29;18
48;77;2020-06-05;10
65;13;2020-03-29;3
73;41;2020-01-28;19
66;81;2020-06-25;16
19;74;2021-01-19;4
59;34;2020-10-31;14
75;14;2020-09-26;19
69;40;2020-05-19;8
62;86;2020-12-22;8
79;54;2020-11-28;12
83;21;2020-11-03;15
22;74;2020-01-13;11
31;90;2020-09-07;6
93;74;2020-09-28;13
49;75;2020-10-29;3
81;72;2020-11-24;12
58;77;2020-07-21;10
84;59;2020-07-30;11
86;12;2020-06-29;8
45;89;2020-05-16;9
33;34;2021-01-01;1
98;43;2020-01-30;12
91;50;2020-02-14;1
85;15;2020-03-27;4
35;77;2020-02-29;9
81;26;2020-09-10;4
51;68;2020-03-14;10
68;33;2020-09-10;2
47;93;2021-01-05;4
32;40;2020-09-09;19
32;46;2020-03-30;12
67;97;2020-04-12;6
80;86;2020-09-09;17
34;52;2020-03-09;19
23;37;2020-04-27;13
89;15;2020-10-16;3
21;93;2020-06-13;6
48;20;2020-09-01;13
27;54;2020-04-07;16
36;61;2020-11-20;3
70;82;2020-03-04;19
43;91;2020-11-19;16
89;27;2021-01-13;1
17;29;2020-07-06;11
84;25;2020-03-30;3
15;95;2020-10-31;14
83;31;2020-05-12;13
91;75;2021-01-14;5
82;15;2020-06-02;10
55;52;2021-01-16;7
71;22;2020-05-18;14
14;45;2020-02-26;9
12;48;2020-04-07;18
94;83;2020-10-12;8
41;52;2020-11-16;18
28;16;2020-01-08;3
85;46;2020-12-25;7
95;64;2020-05-23;2
75;87;2020-03-14;13
17;71;2020-04-08;2
94;60;2020-03-19;0
39;41;2020-03-23;19
15;12;2020-12-30;2
95;56;2020-08-28;5
36;63;2020-09-24;6
79;57;2020-08-25;19
55;89;2020-11-09;1
31;65;2020-10-24;5
56;51;2020-06-26;10
66;93;2020-02-10;7
70;63;2020-02-23;14
59;23;2020-04-29;5
86;30;2020-08-25;1
42;47;2021-01-12;18
17;89;2020-12-10;0
23;84;2020-05-02;19
57;10;2021-01-15;7
95;41;2021-01-17;7
62;80;2020-12-09;10
73;63;2020-09-19;1
23;73;2020-04-24;1
59;40;2020-01-16;10
44;31;2020-04-07;19
23;60;2020-07-04;19
35;98;2020-12-07;13
77;44;2020-10-16;19
19;71;2020-01-26;18
56;47;2020-07-10;9
28;56;2020-03-15;6
11;54;2020-04-06;5
91;10;2020-12-29;14
80;52;2020-05-22;15
55;70;2020-05-15;19
87;37;2020-08-01;10
92;44;2020-12-15;5
92;43;2020-07-10;9
29;52;2020-12-18;3
59;10;2020-02-25;7
93;40;2020-01-14;8
94;82;2020-05-02;18
44;44;2020-08-03;9
98;68;2020-12-01;6
14;97;2020-11-21;8
22;73;2020-06-11;9
59;45;2020-06-19;4
11;99;2020-08-15;17
85;95;2020-03-29;1
28;37;2020-12-24;16
26;13;2020-09-27;17
25;53;2021-01-13;5
44;80;2020-04-28;19
71;82;2020-12-15;11
87;14;2020-05-01;14
32;47;2020-02-09;13
57;72;2020-04-28;15
81;72;2020-06-28;18
98;42;2020-07-07;10
20;14;2020-06-09;0
58;47;2020-05-28;8
86;74;2020-06-15;12
23;80;2020-07-25;12
28;14;2020-08-14;9
47;27;2020-08-22;9
11;83;2020-11-07;0
30;31;2020-01-06;14
12;87;2020-03-26;7
45;74;2020-02-20;1
37;80;2020-08-07;5
34;78;2020-08-26;0
75;37;2020-05-09;17
99;41;2020-05-02;10
43;43;2020-09-05;0
73;78;2020-09-05;6
62;95;2020-01-13;11
62;32;2020-10-20;5
12;32;2020-10-13;9
97;21;2020-05-28;7
85;51;2020-05-13;15
76;53;2020-07-13;8
29;14;2020-12-14;17
76;66;2020-05-10;13
65;39;2020-11-05;3
60;80;2020-03-13;14
96;20;2020-10-12;13
70;45;2020-02-15;3
31;94;2020-08-06;0
87;41;2020-08-05;19
90;95;2020-02-22;17
48;26;2020-01-14;3
80;44;2020-10-26;4
98;16;2020-05-10;18
89;14;2020-01-13;17
28;72;2020-06-28;11
94;56;2020-10-05;17
46;16;2020-12-06;7
30;19;2020-05-01;1
53;61;2020-03-26;18
32;68;2020-02-23;7
92;72;2020-11-24;16
44;61;2020-10-05;12
64;45;2020-01-05;13
17;66;2020-10-31;12
38;88;2020-03-03;18
92;28;2020-10-26;17
76;47;2020-07-11;9
67;99;2020-08-13;3
74;34;2020-05-22;18
48;45;2020-12-17;6
41;57;2020-11-19;0
47;59;2020-05-11;3
23;79;2020-12-08;14
68;87;2020-03-16;0
68;28;2020-03-28;8
10;50;2020-03-26;4
16;20;2020-09-10;17
63;30;2020-03-23;15
89;77;2021-01-09;18
60;56;2020-01-30;17
32;96;2020-09-22;10
35;40;2021-01-11;1
41;54;2020-08-07;18
31;25;2020-01-28;2
15;60;2020-03-03;11
11;53;2020-07-30;1
88;97;2020-10-15;6
70;39;2020-05-14;11
63;56;2020-09-04;11
31;79;2020-07-05;9
11;69;2020-04-30;11
24;82;2020-04-10;8
40;66;2020-06-15;4
20;87;2020-04-29;9
98;66;2020-02-09;3
73;33;2020-01-28;7
75;67;2020-04-20;7
71;69;2020-06-01;2
13;57;2020-10-25;0
37;59;2020-10-09;19
64;26;2020-05-05;4
86;89;2020-08-15;15
62;31;2020-09-12;10
86;14;2020-08-03;11
83;12;2020-12-24;18
46;85;2020-10-20;4
26;11;2020-01-20;9
36;71;2020-06-09;8
27;94;2020-02-25;10
58;76;2020-03-07;10
14;85;2020-03-26;18
80;15;2020-03-15;17
72;68;2020-10-26;0
57;54;2020-01-31;2
84;94;2020-12-19;12
31;11;2020-10-28;15
42;83;2020-01-28;12
88;30;2020-08-14;2
14;14;2020-05-23;4
43;27;2021-01-01;14
25;49;2020-03-23;19
37;68;2020-01-13;6
51;23;2020-06-27;16
86;14;2020-10-07;10
33;86;2020-10-25;10
48;39;2020-03-02;2
76;32;2020-11-25;11
73;74;2020-10-06;1
94;41;2020-04-01;6
20;21;2020-05-30;17
10;52;2020-02-21;17
76;28;2020-01-17;17
92;53;2021-01-01;15
70;56;2020-04-06;19
89;99;2021-01-02;19
24;96;2020-07-04;15
25;17;2020-12-03;11
48;14;2020-07-23;16
88;22;2020-12-28;4
67;71;2020-03-05;14
94;13;2020-10-17;8
71;86;2020-01-31;1
63;32;2020-11-28;9
83;54;2020-12-18;17
28;82;2020-03-06;9
14;62;2020-06-15;15
30;97;2020-01-18;19
55;29;2021-01-15;6
66;87;2020-01-16;0
12;51;2020-11-14;19
74;97;2020-11-17;5
91;23;2020-05-08;1
43;17;2020-07-29;18
20;88;2020-10-31;12
26;16;2020-02-21;3
90;68;2020-02-16;10
78;93;2020-03-29;11
59;56;2020-06-26;4
95;82;2020-12-27;6
81;32;2020-05-22;13
13;16;2020-04-27;7
10;13;2020-01-13;3
52;36;2020-05-09;7
88;93;2020-01-08;10
50;83;2020-05-02;6
46;95;2020-08-03;19
45;94;2020-08-31;8
83;76;2020-05-13;12
24;81;2020-02-22;15
32;51;2020-01-19;3
96;49;2020-01-17;14
42;93;2020-08-01;1
45;29;2020-02-18;13
36;11;2020-08-01;16
54;76;2020-02-20;4
71;45;2020-11-10;7
77;63;2020-06-23;19
65;46;2020-08-25;7
31;51;2020-11-03;8
84;72;2020-04-05;1
14;38;2020-03-28;4
32;24;2020-12-17;14
25;14;2020-01-07;13
69;51;2020-05-05;6
99;40;2020-10-19;2
89;47;2020-12-10;4
17;68;2020-08-12;12
98;69;2020-09-23;12
82;65;2020-02-22;2
90;89;2020-06-24;2
16;98;2021-01-06;12
70;10;2020-07-25;0
85;75;2020-12-02;16
21;37;2020-02-28;11
88;19;2020-02-11;13
84;15;2020-09-19;7
79;62;2020-06-16;7
26;99;2020-03-27;14
82;28;2020-01-24;0
71;23;2020-06-03;10
77;20;2020-03-09;2
27;93;2020-06-06;19
81;92;2020-10-23;14
96;84;2020-08-31;17
19;68;2020-10-24;13
61;16;2020-12-01;18
81;78;2020-01-12;6
47;77;2020-10-16;17
97;70;2020-03-08;3
11;74;2020-05-04;0
67;25;2020-11-26;7
91;15;2020-08-07;4
90;76;2020-11-02;2
54;88;2020-04-04;18
73;27;2020-11-20;3
76;16;2020-11-30;5
46;80;2020-05-11;12
49;73;2020-05-19;7
88;41;2020-11-11;7
41;65;2020-07-20;16
16;61;2020-12-14;8
61;23;2020-08-28;19
11;32;2020-06-19;7
34;13;2020-06-18;15
20;47;2020-01-30;6
52;52;2020-11-21;16
88;61;2020-06-19;13
98;48;2020-03-18;16
10;20;2020-06-25;13
93;96;2020-04-13;13
78;19;2020-07-19;3
51;27;2020-09-01;15
88;90;2020-02-01;5
18;88;2020-07-10;8
97;78;2020-04-21;16
68;22;2020-10-20;7
35;20;2020-03-25;3
85;66;2020-10-15;0
73;24;2020-09-26;13
67;28;2020-04-26;18
32;91;2020-02-01;17
67;58;2020-09-28;9
49;89;2020-07-07;5
46;50;2020-04-22;15
86;52;2020-06-01;7
63;18;2020-06-01;3
74;75;2020-01-01;5
61;58;2020-06-15;16
85;16;2020-08-12;16
13;41;2020-12-18;14
19;37;2020-03-29;5
51;14;2020-10-05;8
60;90;2020-09-30;6
69;16;2020-01-08;6
63;32;2020-03-01;14
38;98;2020-02-23;9
19;11;2020-09-20;18
63;61;2020-06-01;17
90;92;2020-10-06;14
91;76;2020-06-16;15
66;12;2020-10-07;13
42;82;2021-01-03;2
18;34;2020-02-03;12
90;94;2020-09-22;10
30;38;2020-08-13;14
40;38;2020-10-23;3
40;59;2020-07-19;18
27;63;2020-09-26;4
74;19;2020-10-25;1
49;60;2020-01-13;10
10;53;2020-02-09;19
29;94;2020-12-11;19
93;72;2020-02-23;9
94;18;2020-02-14;5
92;71;2020-05-11;13
49;33;2020-04-23;8
43;16;2020-03-24;16
92;16;2020-06-07;15
38;94;2021-01-10;3
20;62;2020-06-01;6
46;99;2020-01-26;2
93;97;2020-04-30;8
13;41;2020-05-03;14
95;27;2020-08-11;0
44;83;2020-01-23;10
95;70;2020-01-04;14
11;66;2020-06-16;12
91;77;2020-10-07;19
84;21;2020-10-29;7
23;99;2020-07-17;1
59;24;2020-08-11;1
80;47;2020-12-20;12
63;42;2021-01-06;10
69;38;2020-12-05;2
96;92;2020-07-11;18
41;43;2020-09-28;19
21;97;2020-01-19;2
48;59;2020-08-14;12
66;91;2020-03-08;16
63;48;2020-09-15;19
11;46;2020-11-22;18
47;20;2020-02-20;12
61;29;2020-11-26;15
97;79;2020-07-13;11
20;47;2020-01-05;11
75;19;2020-05-23;12
36;22;2020-04-16;19
77;36;2020-05-12;2
32;63;2020-06-30;5
96;82;2020-03-10;8
90;26;2020-11-08;9
60;48;2020-04-28;6
78;39;2020-12-16;14
95;76;2020-09-10;12
39;95;2020-02-13;2
38;17;2020-08-11;14
86;31;2020-05-17;12
61;39;2020-01-20;8
55;90;2020-03-05;14
37;12;2020-12-07;5
69;98;2020-11-24;15
76;50;2020-12-09;0
50;99;2020-07-21;5
19;42;2020-01-09;19
41;48;2020-02-22;19
82;82;2020-02-25;1
59;55;2020-08-11;11
89;81;2020-01-30;16
54;85;2020-09-13;11
41;68;2020-01-24;9
54;13;2020-07-14;19
56;89;2020-07-29;6
16;30;2020-02-28;6
87;64;2020-09-30;1
97;52;2020-03-17;12
50;35;2020-12-19;19
49;72;2020-01-21;3
81;48;2020-07-12;0
71;19;2020-10-07;15
89;41;2020-08-17;9
87;57;2020-06-17;4
38;46;2020-03-08;1
89;45;2020-05-14;5
84;12;2020-05-28;15
45;66;2020-02-27;0
44;32;2020-10-09;4
32;38;2020-05-23;17
78;38;2020-03-10;18
53;14;2020-05-30;12
57;89;2020-05-04;6
55;44;2020-05-09;10
22;55;2020-05-20;10
65;88;2020-04-24;10
25;20;2020-03-04;12
66;13;2020-05-12;18
23;70;2020-06-09;0
81;73;2020-12-05;1
95;88;2020-03-11;10
81;47;2020-01-01;17
10;26;2020-01-27;11
13;15;2020-10-03;5
60;79;2020-03-06;6
58;89;2020-01-25;8
22;73;2020-07-22;2
62;37;2020-08-19;1
30;94;2020-05-14;3
99;61;2020-12-25;13
76;61;2020-02-28;3
26;86;2021-01-01;13
78;80;2020-08-26;5
57;34;2020-12-06;16
82;43;2020-10-22;15
72;22;2020-02-18;17
95;85;2021-01-11;9
82;96;2020-09-22;9
54;71;2020-02-22;17
67;52;2020-01-31;18
49;66;2020-04-18;10
73;89;2020-12-23;0
94;28;2020-07-23;0
85;22;2020-05-10;16
13;77;2020-07-28;19
56;51;2020-04-02;14
31;35;2020-08-29;7
85;97;2020-08-26;7
62;87;2020-06-16;11
11;48;2020-11-19;4
50;87;2020-08-25;19
30;71;2020-12-07;11
86;80;2020-06-11;19
40;48;2020-10-11;16
63;13;2020-10-23;15
77;11;2020-11-10;19
76;46;2020-12-25;17
22;47;2020-06-26;6
36;87;2021-01-07;2
29;24;2020-01-25;13
98;67;2020-07-18;2
50;19;2020-07-03;15
21;35;2020-11-17;11
88;24;2020-02-11;11
11;98;2020-01-03;4
78;27;2020-12-19;11
30;93;2020-10-20;11
49;62;2020-01-04;16
18;79;2020-02-26;6
86;50;2020-05-22;11
60;91;2020-06-11;14
10;81;2020-12-24;10
98;82;2020-11-08;8
50;17;2021-01-13;19
63;40;2020-06-28;11
97;68;2020-06-26;5
60;75;2020-10-18;10
63;26;2020-12-16;11
76;69;2020-03-25;13
62;19;2020-07-26;13
57;28;2020-08-22;10
20;16;2020-03-18;4
37;19;2020-09-26;18
63;61;2020-06-18;1
89;93;2020-12-03;11
78;96;2020-06-19;4
42;12;2020-12-03;19
47;25;2020-11-19;8
79;72;2020-03-10;5
32;15;2020-01-03;1
57;39;2020-01-27;7
47;58;2020-04-08;0
94;15;2020-11-01;15
63;15;2020-09-11;3
90;42;2020-05-17;19
50;93;2020-10-10;7
46;28;2020-11-21;14
81;18;2020-12-16;19
46;42;2020-03-23;1
29;44;2020-09-10;18
86;69;2020-06-25;16
81;96;2020-12-24;16
